Farmer_ID,Field_Area,Avg_Rainfall,Temperature,Seed_Type,Yield
34,2.670480642,91.79837244,23.17644115,Rice,73.59368703
860,4.590698643,72.72180168,20.06820435,Soybean,42.03320367
861,9.586589272,55.4979372,29.48608279,Rice,53.68743187
709,3.868747714,80.67351765,17.440812,Soybean,69.93678081
464,5.721401485,90.74929016,25.28653491,Soybean,16.37723287
447,6.369838407,43.3395005,14.73087863,Soybean,65.65033597
638,4.757497036,74.02044782,23.54129321,Rice,35.36123229
175,1.032630934,81.15731963,15.65286641,Wheat,72.98897969
117,0.909315013,61.87710366,21.10383376,Soybean,44.7079673
553,9.395788207,59.99968653,10.95792713,Corn,47.0015642
472,0.130297516,80.81382714,18.12550339,Wheat,53.7837547
806,8.527960736,51.47996507,27.91301338,Soybean,32.37234491
837,9.828018871,91.9774174,20.2179483,Soybean,61.73845276
786,9.473053526,30.73085532,20.55891682,Wheat,44.13978385
266,8.29618689,90.51113538,15.53841609,Soybean,12.42131718
126,8.243812399,78.05643207,25.86819848,Soybean,34.90991424
557,0.642779689,74.6506181,28.48803061,Rice,24.16644687
968,3.05331756,79.50981948,17.4776105,Soybean,68.56966431
737,9.4283015,70.1099376,25.70598429,Soybean,49.02588738
992,6.018634221,79.05568419,10.82960694,Corn,65.43519483
383,6.008073487,66.72189035,21.68214997,Soybean,75.58400736
179,6.890576183,30.23311766,21.02867989,Soybean,88.25610947
607,2.092993124,35.51523021,28.35418712,Wheat,51.47358283
895,5.333095254,45.98965433,15.21240824,Rice,53.86133512
349,6.848459395,40.52811384,11.71384274,Rice,95.62038257
33,7.347527836,34.92248325,29.8259776,Corn,10.33567109
517,9.737988669,43.59409871,13.71616215,Wheat,89.26032325
459,8.239978693,71.90303462,29.59893679,Corn,18.21931899
290,2.16595439,66.19050956,17.70218655,Rice,64.79296611
247,5.640501814,66.26708135,12.7735515,Wheat,63.11137132
517,7.389439258,94.70861148,17.17939702,Rice,78.37467269
979,1.197306378,33.93140673,17.8499016,Corn,38.94083317
996,5.409414761,96.75464908,28.9032933,Wheat,87.43431312
356,4.017519372,46.42422534,10.30940365,Rice,25.54333134
99,5.429015949,58.64637951,28.17742847,Corn,55.44761822
422,5.426616177,20.11376293,14.21980496,Wheat,13.64008611
673,3.748492403,50.30619307,26.74304622,Rice,75.38309269
366,0.535988607,23.14681973,14.56975748,Rice,70.40591324
810,1.387762622,87.70084004,27.90871596,Rice,51.9215732
965,5.435993988,84.84329163,13.73079512,Wheat,65.84346829
562,8.643039768,36.42363409,10.82274786,Corn,64.85998813
253,1.064556398,32.70758787,25.39205428,Soybean,16.37678202
141,5.874560455,70.49940189,15.3869147,Wheat,51.82188447
889,3.739561263,60.84630741,22.6616988,Soybean,85.5636286
893,5.675021383,97.81991884,16.0888866,Rice,94.00955454
545,6.46256019,57.56296542,18.67086373,Wheat,54.72778117
544,5.99481146,23.31025148,19.80770352,Corn,31.34277827
535,3.528967122,21.38407625,22.65206218,Wheat,73.4202192
161,8.882041945,99.79578213,29.55471783,Wheat,78.48017481
969,7.819697289,62.25148225,29.16188086,Rice,30.21292184
700,8.122798621,41.06776056,12.64864247,Wheat,23.48438566
144,6.369917076,93.70092551,14.85052837,Soybean,55.54950485
816,6.681538562,96.23066359,21.94918225,Wheat,13.87465647
319,0.487933118,75.28831228,19.51840121,Corn,39.1863623
538,6.531134441,95.75585823,11.27613807,Wheat,65.97828784
110,7.655627076,24.11933425,16.93702722,Rice,86.54891963
791,8.781961996,98.10374124,19.39338357,Corn,63.16366627
408,9.247106477,73.44052344,25.01344408,Corn,90.29022989
664,2.942002136,49.15764276,21.07201073,Soybean,71.03876171
369,0.799404233,79.90589197,12.51353854,Soybean,23.23956723
703,1.16160015,69.02125544,11.62315417,Rice,64.7772116
933,3.675554667,22.2378335,15.87727822,Soybean,25.66588961
665,2.661016285,82.54792776,15.44490584,Wheat,82.12846978
681,1.447046084,45.81253821,26.28911164,Rice,80.17568324
757,9.655833246,47.27703988,13.49332338,Corn,88.07376788
735,7.655387738,61.66101408,28.40019817,Soybean,26.40439122
528,7.42736311,24.83795673,16.41613951,Wheat,61.18289745
248,2.423927337,88.8244983,18.07830743,Wheat,68.53921118
216,7.054863439,82.23349739,25.25203528,Wheat,23.13332582
698,1.115001815,67.93908318,18.19761675,Rice,21.26187726
839,8.490515037,92.00474019,19.86352227,Rice,66.61006676
222,5.353016602,42.83711288,13.11533819,Soybean,16.38490659
359,0.999296618,97.31711748,28.30188283,Rice,27.72552605
365,7.578330199,79.12465301,23.52017774,Rice,36.78016281
543,4.317165831,73.87522203,22.02984423,Rice,90.24897817
798,1.24709032,43.44088281,14.14939644,Corn,79.07858809
641,2.584179506,44.93261247,18.70114333,Corn,11.50522732
942,0.652658504,89.65428408,12.97543243,Soybean,24.54697198
631,5.414672171,54.42705485,27.59373591,Soybean,58.50294414
668,0.271092915,27.83244121,17.53165893,Rice,82.10616119
680,2.121354835,68.78102651,29.51197354,Rice,58.17238346
797,2.843695312,34.9376708,27.28230528,Wheat,79.4867748
709,9.378807205,33.359917,20.81610409,Wheat,28.29592565
333,2.456383466,21.81132621,22.83218737,Rice,42.07898006
603,8.899728626,51.41130077,13.71749556,Soybean,18.81611613
115,0.89444331,87.07052081,24.46532084,Soybean,87.06686753
699,9.779553518,84.23041794,23.83929775,Corn,25.62684145
460,2.899492601,74.72391719,29.0504033,Soybean,82.23028264
815,5.63740799,67.21521572,12.27078788,Rice,50.2502263
225,8.213328903,83.82241347,14.21516742,Wheat,34.24888873
31,4.342188647,85.06210341,18.3435649,Soybean,40.63876152
150,1.204908659,95.21330782,17.45289484,Corn,51.91072802
243,8.851076941,30.109142,27.87168097,Rice,29.35694694
798,2.325939254,70.18602192,17.64745744,Soybean,77.18951152
977,8.350881296,70.80733002,14.95450394,Corn,28.97004885
44,4.983952637,77.4761455,18.52854312,Rice,38.87457435
247,0.747880775,52.76069213,15.16712966,Soybean,54.93704201
607,2.863634713,86.40787879,16.61474695,Corn,66.28963838
290,1.418767363,57.661131,26.33184665,Rice,83.84957088
930,0.833919809,38.97197708,29.08192834,Wheat,29.94109806
440,5.578722338,92.45421712,16.38375061,Corn,29.5185702
993,0.719535471,84.32725539,14.75293964,Corn,75.30221439
915,6.915375081,77.47504384,15.63108932,Soybean,98.2934198
293,6.141197823,48.9636405,11.03056337,Rice,28.5931751
572,4.626065942,94.11906305,25.26707396,Corn,22.72687754
147,3.668188739,57.64887423,12.97273322,Soybean,66.96278395
587,2.130117192,54.79567978,21.70522992,Wheat,17.0311848
67,6.422728767,42.36466819,16.55488323,Soybean,52.29394544
633,3.255036935,58.20529789,12.7884832,Wheat,13.9556061
50,6.131238149,86.32539229,29.44031081,Rice,99.63778606
251,9.868703074,78.29656943,27.15276578,Soybean,76.66406031
636,3.501533681,49.47327487,14.35099486,Corn,87.36194711
107,7.489977539,90.788789,12.44653566,Wheat,92.13604199
553,7.221818952,77.55305214,12.98646032,Soybean,80.10515738
110,5.145618563,99.50613871,26.93048033,Wheat,94.38876546
600,0.723637409,77.23955552,29.69573247,Soybean,64.31767578
759,8.144157462,52.02279919,15.65894494,Wheat,89.64892238
503,2.322487524,95.73095594,17.50306532,Soybean,66.90629353
138,6.663527001,45.85279836,22.74237184,Rice,49.90526124
91,6.693546348,48.01001051,10.49662382,Corn,88.60799151
308,8.919267094,31.74166608,26.61838617,Wheat,78.59476346
793,2.735695048,74.67022749,28.84145908,Corn,15.27834907
33,1.25250658,76.8533121,12.75364563,Soybean,80.30947179
87,3.070573945,86.34141652,20.24579387,Soybean,39.69572115
52,6.851847359,22.40903195,24.73669026,Corn,32.11189505
38,3.294205225,52.70507974,19.91127314,Corn,46.65692931
193,1.601940519,43.54382901,26.95452757,Wheat,80.90888665
868,1.220967839,42.32790777,20.98139808,Rice,35.13118998
345,8.255475148,71.05592273,28.72081643,Corn,68.73625549
484,2.053121257,96.8430841,21.95452752,Rice,78.9951937
517,6.411202913,43.29203645,11.4549428,Wheat,88.96173551
395,0.684354394,66.29084119,22.54643144,Corn,77.50434232
691,4.190844749,82.38094864,26.67594425,Soybean,92.18319796
533,8.853803424,80.65852349,23.45983311,Rice,40.74936225
915,4.257587459,66.63838154,11.58873396,Soybean,88.82394188
912,6.439543189,97.26391745,23.68301318,Rice,41.80014969
193,2.841339695,57.77456844,13.80901634,Wheat,92.06448293
483,9.631458347,85.42676666,11.49559132,Soybean,67.18862997
442,2.631731221,59.92103463,23.19918913,Soybean,17.99736693
335,6.649760885,88.04470783,14.73326758,Soybean,22.76027316
522,8.354653196,37.32071763,26.54638195,Corn,41.08291155
504,4.334184889,33.31657975,19.99661829,Wheat,43.00016022
145,7.434429573,85.32851908,16.17202203,Wheat,45.21028236
395,1.849436531,39.66977705,11.5907656,Wheat,77.47807834
34,5.302993413,30.92005747,16.33755059,Corn,43.81164241
467,2.017003938,43.9019463,22.95812742,Rice,68.13382732
519,0.843219159,62.07020749,17.35637314,Rice,44.95281694
918,2.035445617,86.41624475,27.44236957,Wheat,97.76998615
806,9.719794976,79.14656495,12.15721422,Corn,29.17837397
218,9.184008529,57.83454468,15.03817887,Corn,67.24476682
315,7.034053071,33.43204667,26.97616543,Soybean,63.58717342
516,8.333905965,50.35929853,14.71273066,Rice,51.36050101
523,3.265706071,80.78978893,14.10193115,Soybean,35.47358718
416,7.532782437,65.6106558,10.46943106,Rice,35.28769732
130,0.798597539,35.93248775,22.1754534,Rice,51.43611442
3,3.926857506,54.02288689,13.7470961,Corn,14.88777888
751,1.756357861,49.99380156,11.6215793,Corn,69.57347491
2,6.952315836,98.2301414,24.65679904,Wheat,10.16616521
498,0.398878252,54.68493574,16.57121281,Rice,70.41606303
594,3.42782962,57.04563319,14.85196267,Soybean,79.71488154
218,3.31670152,32.69415267,21.36025446,Rice,63.49314154
49,7.495310845,98.53295108,14.54547909,Wheat,50.28123074
180,8.464828204,93.92433367,26.36796769,Soybean,56.63043997
693,9.871969477,22.71921292,26.85516525,Wheat,72.63145202
241,0.21105404,52.0807194,26.91678964,Corn,62.90439488
689,1.766818174,80.10333546,26.32900241,Soybean,19.13051747
162,9.757318108,79.61893805,17.22548725,Rice,27.93985693
355,2.532547404,94.31779213,11.39010124,Corn,54.10558309
391,2.510729941,42.31672048,21.74592703,Soybean,39.41860487
257,5.411496449,89.17437671,10.76534132,Soybean,62.68160019
735,3.938216137,89.850786,19.77781422,Soybean,32.580018
549,4.598353489,36.29636594,25.01784762,Wheat,27.22277543
649,3.269654096,70.0876075,19.56954347,Rice,45.8091879
962,3.561066298,33.26415954,21.33039887,Rice,57.25608758
259,1.544872416,59.2604407,15.35627141,Rice,24.18186236
388,2.826187249,82.71833255,21.9234195,Rice,33.62438557
104,9.101002302,64.6393099,16.97350081,Corn,51.68721361
817,5.238837137,75.51888915,13.74169064,Wheat,57.61292613
136,5.11347447,75.35980308,18.05108177,Corn,54.02624654
65,8.881949528,48.97491777,17.35690989,Wheat,58.2925504
664,7.369185086,66.98477304,17.74641049,Corn,57.72399417
150,4.239822156,48.3576667,16.21006561,Rice,67.61193302
738,4.690610416,62.4478624,23.28290792,Wheat,17.0428574
769,5.936918119,66.08847988,23.50369542,Wheat,47.69482664
772,9.038771647,46.00821633,27.40771994,Rice,65.14956348
560,2.112676966,99.34764032,28.37897684,Corn,76.86559239
504,1.368161663,45.11245421,26.06367254,Corn,46.17388389
746,2.419003359,21.48090233,22.57018158,Soybean,97.3189351
526,1.858614184,42.48976769,25.25810276,Wheat,18.67652434
974,2.369118072,86.89300289,18.40200538,Wheat,72.26106454
934,4.484672829,86.74521693,23.55383237,Corn,78.27407218
973,3.664101926,42.79752509,15.95054139,Corn,40.34933526
422,6.107167109,63.48419552,14.02431769,Rice,49.24029019
999,1.54727142,87.46007333,16.29496709,Soybean,23.48688616
282,7.301157746,87.44043975,23.59927129,Wheat,24.26654351
754,1.946037548,50.10360132,20.37688892,Wheat,54.84829428
31,9.633423758,31.05836296,28.35204685,Wheat,35.45029691
188,9.32112173,60.71714159,14.09598556,Wheat,99.01807721
902,9.648075131,55.37626248,17.58918411,Soybean,41.70438081
930,1.585198021,39.04939067,15.09606841,Rice,59.1410052
443,2.032834792,38.35765665,14.18272962,Soybean,33.90664381
698,0.516616936,71.35976642,13.26521281,Wheat,96.59092682
358,8.739640022,44.93362849,17.4200936,Wheat,41.42412789
479,2.646236702,66.92452793,13.56148084,Corn,75.99667703
838,2.696739107,43.13114841,22.10141587,Soybean,78.22398789
164,0.361516895,63.29361893,13.58897744,Rice,31.06548802
705,7.221114282,45.45199265,10.22145828,Rice,76.59447502
326,3.372582313,29.34381885,10.34000035,Wheat,56.91619834
412,5.762750508,56.79347993,24.9604733,Wheat,87.92887679
84,1.509680424,41.66501615,20.10293753,Rice,14.23002726
193,3.004754831,78.91299937,22.80348334,Soybean,79.40580221
348,0.713598735,95.1084222,28.96251276,Soybean,41.77348854
164,0.568099604,64.97259196,11.50098358,Wheat,57.50021879
259,0.761592338,76.51554116,27.9070428,Corn,22.82529342
418,6.330255497,72.98876909,20.86760195,Wheat,33.98006937
771,5.453809593,91.6975515,21.73775822,Rice,57.3446114
395,8.385416833,42.48648922,18.99826431,Corn,95.45335729
111,9.282232454,48.35669027,28.627816,Rice,93.49589044
610,6.969078497,54.73631043,14.83712179,Wheat,69.05648997
470,1.582561436,87.55789503,14.91113245,Rice,54.46838162
531,5.317279241,21.67549151,11.31702962,Wheat,29.37384551
130,6.717894873,51.12528204,29.00337212,Corn,59.43518629
911,6.974828091,80.3877,20.52703044,Wheat,33.18403934
832,5.028290955,89.2982907,13.96375655,Wheat,23.49049562
296,4.778446789,68.95455903,23.2514056,Rice,69.03994875
198,0.921689493,43.25505056,19.48853811,Soybean,21.23468701
72,0.247848923,56.78918287,10.60280844,Wheat,47.26953037
270,8.157841207,48.12874138,25.22763155,Corn,28.90382948
697,4.080660483,48.42367384,10.72103672,Wheat,32.44389869
531,9.365789483,63.02989782,26.66612408,Corn,88.16882492
805,2.464499981,85.30829589,27.10444497,Corn,43.7580374
521,5.872038413,28.83425474,27.54236864,Soybean,16.81737934
110,6.785748521,51.52273834,18.06503461,Rice,38.13299597
752,2.405648179,41.94734033,22.81480225,Corn,72.32991742
22,3.979371465,73.18034844,11.88566967,Wheat,22.86089917
411,7.07260751,76.88020192,10.25186686,Soybean,99.63640652
823,3.163989026,23.83481002,16.06704122,Corn,79.30276098
983,3.72614273,89.11246496,25.87715267,Corn,57.30958762
885,7.032047342,36.45469996,18.81305719,Wheat,75.26260075
364,7.552228063,49.94168376,17.9738889,Soybean,78.64621187
880,6.13860849,86.53969498,18.90255631,Wheat,57.69542544
707,4.524796106,28.2183658,29.25396029,Wheat,92.77654175
58,0.270486403,35.26743097,23.39238136,Wheat,23.14215573
944,9.205521089,33.01036177,14.87913578,Soybean,51.979246
29,3.508219861,41.21200114,16.99282686,Rice,11.10983193
300,9.645902013,92.00545933,18.9357849,Rice,26.34731102
755,3.290666977,85.64350993,12.86635028,Soybean,10.44163673
585,6.2713166,83.54403257,17.0608099,Rice,76.20011174
438,8.851997246,97.17206507,21.47444107,Rice,48.05359654
595,0.835045541,38.01974538,12.79000944,Rice,86.64168549
883,6.036927022,26.23527082,23.58523193,Rice,36.54152102
311,5.395144738,78.0084775,27.00025336,Soybean,12.50903511
944,1.361687382,52.55471732,11.78007356,Rice,21.95901269
499,7.39598567,23.54735676,26.7645288,Rice,85.15883626
412,0.904940726,94.96448156,11.69725585,Soybean,70.035474
923,7.560664428,27.68852852,25.21322717,Corn,42.9785311
662,5.523992512,73.32153603,18.17568652,Soybean,54.2243576
919,8.262149499,20.75302336,15.14303895,Soybean,49.27931076
444,6.329179026,65.58843727,17.07016292,Rice,46.96241293
720,5.309417188,75.61913773,22.83857154,Wheat,56.42540715
279,2.802585066,21.06071002,12.24498688,Corn,23.92293571
244,5.063956227,37.67450379,26.64987844,Wheat,19.62115228
950,9.102816813,54.48158315,19.694912,Wheat,93.35968827
535,8.447945926,85.64958228,26.94220466,Rice,84.31268741
534,6.161980336,27.97698411,16.51639173,Corn,82.86473442
477,7.997547224,89.61371376,10.4241618,Soybean,36.93038061
406,9.362091465,90.34139226,15.21211943,Soybean,10.82268192
977,8.931435237,42.65853491,18.61675546,Wheat,10.68219195
295,4.355670603,37.68983645,23.05516985,Wheat,84.45644693
370,3.523891997,64.98960027,28.98265152,Wheat,92.71811467
396,6.613068451,22.2733835,25.17636572,Wheat,13.36784265
79,2.048827421,26.86766101,20.69129457,Corn,95.70250014
986,8.707837795,70.2479259,21.3327321,Corn,78.14119669
219,3.475575934,70.75995436,25.99351681,Corn,58.35287413
891,1.423823419,83.24167336,11.23015042,Wheat,63.37356428
174,8.933503499,68.68707949,12.963148,Rice,29.09819645
339,0.334080598,87.55426332,21.08601769,Soybean,18.19419096
169,9.593508441,76.97177465,22.65115576,Soybean,90.18817439
294,7.004747772,48.29151549,28.82002003,Rice,68.13821584
409,2.394503549,64.97205986,14.83257238,Wheat,31.99047802
436,5.967667862,53.39769394,12.18380718,Wheat,47.48050983
863,2.236992837,94.68065001,10.03028361,Rice,13.138614
230,3.41199606,90.95815641,29.55134627,Corn,60.50091251
603,1.671210251,39.10605152,17.40705376,Soybean,71.89664962
670,5.66825489,69.31596924,18.68433212,Corn,11.94709655
185,8.611875192,36.12082102,21.89688571,Soybean,22.75440724
511,7.953768699,72.978366,24.10338391,Wheat,15.56310665
44,8.681937384,84.60748929,24.07343144,Corn,16.46230929
215,9.794411945,25.35742079,28.09576619,Soybean,45.63825002
488,8.578211412,27.76815193,25.1328931,Wheat,17.09674344
656,7.428829969,67.60395279,10.46773746,Soybean,81.33940664
656,4.854445087,56.81606045,16.30450972,Corn,39.96066964
27,8.152282493,44.42871947,12.46143547,Soybean,48.64409114
965,2.893418787,47.87921436,27.74067715,Corn,94.68671955
510,4.870227467,65.29040609,26.99541047,Rice,32.92909781
890,0.381834634,69.31893543,21.90892842,Soybean,83.77701668
647,8.730458626,85.38885092,10.30912423,Rice,92.09017462
537,4.115267811,88.2470556,14.63232023,Corn,64.70225532
515,2.160575047,59.4019237,21.90385365,Wheat,48.88492168
336,7.104315867,74.96542194,24.32870042,Corn,89.51594395
956,1.428784338,65.11785909,15.94591714,Rice,75.74594995
714,4.461383571,87.31067123,26.01681867,Wheat,15.4647771
420,6.127769702,53.81273675,22.53913496,Corn,54.66646867
352,3.075203361,70.52586609,17.06083093,Corn,76.52533092
458,4.317170204,97.8022179,11.9513494,Rice,74.64137413
990,8.423170498,94.85438135,16.43998499,Corn,83.1481535
363,4.062970151,67.98029589,17.92578623,Corn,62.38814529
500,7.46245783,67.70127374,22.08773955,Soybean,15.23613647
339,5.470027787,82.70426945,19.67470536,Corn,24.80751088
514,9.42847856,95.05163442,25.24249921,Rice,25.75069295
871,3.859240935,63.4528026,23.5363055,Soybean,83.84768051
661,4.408709071,53.62224147,22.86453299,Soybean,15.895114
36,7.481197193,54.92354793,18.95310201,Corn,87.41263555
471,1.167891536,35.41405123,17.5032671,Wheat,60.17494206
222,5.798410651,98.86015204,21.22552875,Rice,80.83536486
684,1.822129293,39.87719024,22.64558078,Rice,58.49928188
461,1.632168416,97.04254737,20.674471,Soybean,23.08372917
154,1.804915612,43.91982703,25.76147132,Corn,31.44832617
352,4.176390418,50.72599036,24.31454658,Corn,61.57569417
612,6.158540732,59.8061672,20.93441202,Corn,33.90971984
124,1.318211902,88.3130734,23.39882621,Soybean,76.66888927
482,7.508341319,89.55202283,17.98467296,Corn,77.87439516
266,0.206459297,78.00314788,17.75121823,Corn,45.33262903
749,5.971463612,47.71983105,25.22750148,Wheat,99.30039768
653,1.372342651,25.15346615,25.60970572,Wheat,49.81204712
535,2.592114827,78.97892763,20.21147266,Wheat,68.65768504
914,5.374479371,93.53943283,27.13769056,Corn,78.87946875
108,5.859759274,30.24565016,24.27564195,Soybean,14.15275096
237,6.883832948,54.5950398,26.67730208,Wheat,47.82588382
75,8.275606806,54.82771947,10.76855997,Rice,59.02611474
247,3.307338557,99.18534193,24.22833178,Soybean,72.68015262
211,7.593581478,21.68024387,27.04795042,Soybean,50.75879969
23,5.93361258,69.39131877,27.1235974,Wheat,50.80358643
832,5.144067195,46.8424874,13.07372666,Wheat,19.1921521
347,1.733972253,56.13059555,27.33489162,Rice,53.98404244
634,8.717832925,34.81119697,29.70238198,Corn,58.68015856
795,1.131571139,98.24031335,24.36539847,Wheat,81.60662149
306,2.249378498,20.04913543,18.86578376,Corn,30.56045466
735,2.103059076,92.99568067,19.59289378,Corn,70.43508982
984,3.936753776,34.25016362,27.05301394,Rice,43.26531796
932,0.409428024,44.19077686,28.95883211,Soybean,39.2404819
564,5.77119735,74.15814257,17.25401481,Rice,94.04230662
196,9.684679679,61.36496546,16.30035867,Wheat,42.68420716
955,4.302221181,64.18253704,23.11852592,Rice,67.93672328
315,0.454103356,76.78794708,24.29816617,Soybean,97.21437881
773,7.930113466,42.16010353,29.71413358,Wheat,72.66495457
146,5.355813172,38.20218897,18.2072756,Soybean,95.49871123
444,0.851603069,51.46288502,23.00778333,Soybean,29.45491062
696,8.906727079,54.91134169,17.39725439,Corn,88.01597423
42,3.787555224,89.11456568,11.20240287,Wheat,71.70787214
702,4.939530297,65.71376527,23.03337164,Corn,53.03228597
478,5.446250704,64.33972908,12.5414828,Soybean,53.08538902
416,0.977550062,49.05083016,23.1772608,Soybean,18.52289034
879,3.107224141,46.24511139,27.64152747,Wheat,35.69434432
397,3.172393332,45.51682496,25.06668179,Corn,69.36719748
175,9.289992578,93.42699496,25.92516039,Corn,32.80012907
447,3.352286658,77.04432907,19.77718602,Corn,14.77145787
537,7.923779992,64.92261572,12.10934299,Rice,51.62797053
205,7.539619704,40.47435893,15.22885688,Rice,91.90898168
347,6.462258105,66.08462725,19.66223635,Wheat,99.19461971
804,8.268121858,48.2129232,21.5918341,Soybean,39.73011079
599,4.327659169,42.05866703,28.68543903,Soybean,16.47506944
816,5.298479042,64.129658,21.44880176,Wheat,18.5518607
171,7.763858958,60.4941854,10.0267229,Wheat,32.28840404
664,2.993597601,83.91194022,19.23344663,Corn,80.52571444
32,0.92619434,68.31876698,12.19382852,Corn,84.79361215
505,8.499733815,58.02644402,14.6980191,Soybean,13.48883934
327,9.698003376,57.37816769,12.08204222,Rice,41.98418438
557,5.589226978,22.648108,28.03566007,Wheat,45.04120998
616,7.337535256,66.19542689,28.66213972,Wheat,57.37817245
786,8.859166675,29.05520188,12.94820259,Wheat,28.92610518
93,9.357743567,77.85748967,29.90116801,Corn,91.57070013
828,4.247949829,47.23560097,13.63939086,Wheat,38.93226973
71,6.586453192,95.26713066,12.81164695,Rice,61.83685363
683,6.416819856,78.53814602,28.37355943,Wheat,22.68113878
728,6.657073573,71.61033987,18.45670278,Rice,94.82967307
715,1.942279954,70.91758306,16.37335478,Corn,96.68503498
919,5.249375118,71.93796263,23.74794501,Rice,26.00656424
688,4.427549576,54.60932258,22.22717805,Soybean,90.18997759
791,7.901160734,76.83315692,22.38660029,Corn,11.08042807
153,5.272214346,61.69526811,29.86360691,Wheat,44.46664844
936,7.980702692,59.55708711,21.20981006,Rice,51.87319835
524,1.722509121,73.3362698,23.68022815,Rice,23.92505037
969,2.991916396,74.67074287,22.10701365,Soybean,20.9103287
705,4.741508277,93.40649873,18.28584269,Soybean,51.61725786
307,9.235232857,51.27791237,28.86545792,Wheat,47.70813632
970,3.338239505,53.10932822,26.02406035,Soybean,14.95435356
363,6.296960953,51.66405957,18.39300416,Wheat,18.75075958
778,8.524804365,79.25771845,21.21593391,Rice,97.25416116
185,2.354259888,86.21965991,10.43360131,Corn,39.25481522
894,7.397160088,42.01995052,21.0115557,Corn,91.22117318
710,3.883333241,67.70609888,11.84297339,Wheat,67.59253028
48,8.586205441,94.59189384,19.32151976,Wheat,42.5163364
828,6.736816832,35.3556625,16.6849214,Soybean,54.90200209
24,2.946996605,88.73091448,23.83026878,Corn,73.95353972
259,1.772544077,89.6744194,16.92073917,Soybean,95.89856455
84,2.729085038,20.89441206,23.43370163,Rice,71.68495425
291,3.680930372,89.18834328,27.3183294,Wheat,58.31686923
513,2.456933476,51.03855393,21.31538266,Soybean,18.94816761
543,9.087140012,53.61844788,15.90248079,Corn,53.45994456
342,0.973746841,43.72786308,20.50350891,Corn,55.73696842
496,9.25971634,68.67307384,24.55490081,Wheat,69.66531236
35,0.197427449,51.80901191,16.19119263,Wheat,45.69268228
382,1.013886041,42.25490178,16.364526,Wheat,82.76337214
119,4.259019497,59.33265136,16.30725432,Rice,40.80855432
876,3.841951571,35.05560696,16.8470932,Wheat,21.56100943
652,1.959992856,89.49711328,27.09976427,Rice,84.88524207
469,0.802590352,40.5949893,13.21637229,Rice,72.46455046
408,9.644563331,43.2895495,24.61644312,Corn,68.51558583
23,4.167922093,75.52335024,10.56426684,Soybean,85.69022491
634,6.701706567,26.94410455,23.72248455,Rice,73.03122684
502,9.804197192,81.89662851,10.72980394,Wheat,57.72397097
811,8.102307328,35.88556693,11.37476889,Corn,66.67199101
798,0.685966803,95.38704687,12.52298045,Rice,73.82446827
363,1.659940304,93.44567661,16.32734249,Corn,85.71670997
370,6.227734012,24.17075837,14.83997903,Soybean,65.83752415
54,3.067629736,93.03173227,15.62177437,Wheat,10.69293403
965,2.493147293,33.94856961,10.25023684,Wheat,52.75465549
657,3.659006168,47.66310178,17.19140576,Corn,27.0912185
912,8.53268992,49.71068533,22.98530011,Wheat,35.11151149
628,4.473763535,92.33323569,23.6537516,Rice,21.86763203
490,1.766048479,49.88225244,21.83691046,Rice,71.58611439
15,5.798853859,59.22821554,10.9929528,Rice,32.92851023
587,8.013738083,79.24833584,23.03148638,Rice,54.64281044
853,6.41923313,79.85152937,28.39228622,Corn,44.2268277
677,8.328647921,28.60816321,19.10197876,Soybean,29.42689846
223,9.465644933,70.48591424,27.83701344,Corn,19.52408646
582,1.981404707,85.97554988,13.65459689,Rice,92.22670735
120,8.502390758,63.92607418,23.05878431,Corn,82.17845486
878,2.595016314,82.0364878,25.37257974,Rice,65.41179599
4,6.305577499,35.46454302,26.49900512,Rice,83.99950111
312,6.133171759,52.23473254,29.75394762,Rice,92.35257636
489,2.234813242,56.86026716,26.4972078,Corn,93.29108131
629,1.436796587,91.07925596,22.78743296,Corn,99.78904734
635,7.793691191,82.39682706,11.28505438,Wheat,29.13897235
326,4.556068512,31.15202265,29.10458302,Soybean,95.17368991
874,0.645617823,33.3258628,24.89911889,Wheat,30.50560319
846,8.915345348,78.28194163,10.36912515,Rice,98.35437268
918,4.375837372,99.17755126,14.25689236,Corn,75.67225034
609,7.908049279,34.91838286,10.08324661,Wheat,39.44372368
43,3.655498173,46.50831469,28.94813982,Soybean,35.94298208
788,5.627032495,67.3301014,19.3768761,Soybean,60.32525354
134,7.014663981,82.38326596,16.42398258,Rice,87.07222428
305,0.291501132,63.80189676,27.44131731,Wheat,59.00074175
346,9.267512125,78.76723105,22.40316204,Corn,26.31604619
129,4.927711608,95.50908971,19.29967723,Rice,40.50417565
705,1.499330607,59.04261328,21.45896229,Rice,16.75376276
392,3.912049314,98.19076396,27.33617887,Corn,34.09840233
363,9.96021588,24.76920737,16.84322348,Wheat,93.41113279
565,0.167305801,26.4599963,10.51842286,Corn,63.11913895
629,6.848949383,26.69904505,18.26227155,Corn,26.47445415
505,5.403231096,86.73070228,14.4507413,Corn,38.15637973
141,2.468828675,91.93381572,11.77074741,Wheat,56.26216064
514,1.927372377,41.57784355,27.9382444,Rice,44.45178181
112,8.603340523,88.06369225,16.94394708,Rice,49.93271967
306,4.292239341,75.72766639,19.04714134,Wheat,73.63790327
501,6.949053698,60.94150389,24.7471817,Corn,41.08291498
633,3.524133961,54.43145667,13.28823576,Corn,51.9732696
